ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000001491	ASIC5	acid sensing ion channel subunit family member 5 	Source:HGNC Symbol;Acc:HGNC:17537	-3.900057723	-2.609526761	8.493909488	0.003563373	0.024784447
ENSOCUG00000007093				0.652575412	6.379260899	8.491041423	0.003568995	0.024811001
ENSOCUG00000023212				0.584766013	2.879015658	8.490892247	0.003569287	0.024811001
ENSOCUG00000027553				0.869795654	3.607997416	8.488936202	0.003573127	0.024830398
ENSOCUG00000009741	DIDO1	death inducer-obliterator 1 	Source:HGNC Symbol;Acc:HGNC:2680	0.694684225	4.071972015	8.486772422	0.003577379	0.024852651
ENSOCUG00000009908	ERI2	ERI1 exoribonuclease family member 2 	Source:HGNC Symbol;Acc:HGNC:30541	-0.93192855	1.104254251	8.48305514	0.003584696	0.024891643
ENSOCUG00000000365	RCHY1	ring finger and CHY zinc finger domain containing 1 	Source:HGNC Symbol;Acc:HGNC:17479	-0.510720415	3.906249352	8.482347937	0.00358609	0.024891643
ENSOCUG00000010729	RASL12	RAS like family 12 	Source:HGNC Symbol;Acc:HGNC:30289	1.124694437	0.433463612	8.482319116	0.003586147	0.024891643
ENSOCUG00000009323				-0.781762218	1.584994098	8.481307686	0.003588141	0.024898184
ENSOCUG00000025992				1.793803471	-1.783869523	8.478896527	0.0035929	0.024923899
ENSOCUG00000017083	MGME1	mitochondrial genome maintenance exonuclease 1 	Source:HGNC Symbol;Acc:HGNC:16205	-0.721625571	1.560890145	8.477077353	0.003596494	0.024941526
ENSOCUG00000027637	CA5A	carbonic anhydrase 5A 	Source:HGNC Symbol;Acc:HGNC:1377	-0.738275639	6.432776406	8.476246677	0.003598137	0.024943805
ENSOCUG00000021368	ACO2	aconitase 2 	Source:HGNC Symbol;Acc:HGNC:118	0.444868115	6.785809895	8.475845431	0.003598931	0.024943805
ENSOCUG00000024137				-0.754437176	3.645707701	8.474778666	0.003601042	0.024951131
ENSOCUG00000016438	CSDE1	cold shock domain containing E1 	Source:HGNC Symbol;Acc:HGNC:29905	0.472155685	8.3063808	8.471131356	0.003608269	0.024993892
ENSOCUG00000013892	TACSTD2	tumor-associated calcium signal transducer 2 	Source:HGNC Symbol;Acc:HGNC:11530	-2.476746443	-0.902550142	8.467108027	0.003616259	0.025041907
ENSOCUG00000017866	NMB	neuromedin B 	Source:HGNC Symbol;Acc:HGNC:7842	-1.671126873	-1.38244907	8.464311278	0.003621824	0.025073104
ENSOCUG00000012496				-1.421376756	-1.488571701	8.462618969	0.003625195	0.025089105
ENSOCUG00000006855				1.035845326	2.832496657	8.460501515	0.003629418	0.025110987
ENSOCUG00000008417	SLC25A29	solute carrier family 25 member 29 	Source:HGNC Symbol;Acc:HGNC:20116	-1.017424515	1.948067635	8.457594316	0.003635224	0.025143806
ENSOCUG00000007885	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1 	Source:HGNC Symbol;Acc:HGNC:6228	1.428422975	-1.427424254	8.453565882	0.003643284	0.025188627
ENSOCUG00000013067				-0.78154725	4.523638353	8.45329241	0.003643832	0.025188627
ENSOCUG00000010180				-0.475488972	5.557952669	8.451476491	0.003647472	0.025204484
ENSOCUG00000007283	RHBDD1	rhomboid domain containing 1 	Source:HGNC Symbol;Acc:HGNC:23081	0.612571783	1.851793267	8.451085811	0.003648256	0.025204484
ENSOCUG00000016180	F2	"coagulation factor II, thrombin "	Source:HGNC Symbol;Acc:HGNC:3535	0.44414655	11.1673348	8.44919288	0.003652055	0.025223369
ENSOCUG00000000164	LAMTOR1	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1 "	Source:HGNC Symbol;Acc:HGNC:26068	-0.596321805	4.733942626	8.445866157	0.003658741	0.025259897
ENSOCUG00000003684	C16orf45	chromosome 16 open reading frame 45 	Source:HGNC Symbol;Acc:HGNC:19213	-2.505896463	-1.900135649	8.44549999	0.003659478	0.025259897
ENSOCUG00000011014	P3H2	prolyl 3-hydroxylase 2 	Source:HGNC Symbol;Acc:HGNC:19317	-0.549468613	2.664507772	8.443560871	0.003663382	0.025275382
ENSOCUG00000027397		uricase  	Source:RefSeq peptide;Acc:NP_001121545	-0.7711242	9.536461322	8.443000597	0.003664511	0.025275382
ENSOCUG00000029103		Cytochrome c oxidase subunit 3  	Source:UniProtKB/Swiss-Prot;Acc:O79433	-0.585117495	13.24740505	8.442795168	0.003664925	0.025275382
ENSOCUG00000015924	MCM2	minichromosome maintenance complex component 2 	Source:HGNC Symbol;Acc:HGNC:6944	-1.323975669	2.801222738	8.442133666	0.003666258	0.025277212
ENSOCUG00000001552	BARD1	BRCA1 associated RING domain 1 	Source:HGNC Symbol;Acc:HGNC:952	0.908381357	2.394969977	8.440095325	0.00367037	0.025298191
ENSOCUG00000017524	AGBL2	ATP/GTP binding protein like 2 	Source:HGNC Symbol;Acc:HGNC:26296	-0.914962834	2.136032131	8.432798725	0.003685127	0.025392511
ENSOCUG00000029622				-0.743065547	2.942831894	8.431762688	0.003687227	0.025399588
ENSOCUG00000005184	ACBD6	acyl-CoA binding domain containing 6 	Source:HGNC Symbol;Acc:HGNC:23339	-0.561746638	3.67458175	8.431088742	0.003688594	0.025401611
ENSOCUG00000001568	KLHDC3	kelch domain containing 3 	Source:HGNC Symbol;Acc:HGNC:20704	-0.508838641	5.915455839	8.429171464	0.003692486	0.025421012
ENSOCUG00000011676	NR3C1	nuclear receptor subfamily 3 group C member 1 	Source:HGNC Symbol;Acc:HGNC:7978	0.620518879	5.193321143	8.422264894	0.003706538	0.025510336
ENSOCUG00000027673	NAT6	N-acetyltransferase 6 	Source:HGNC Symbol;Acc:HGNC:30252	-0.620394436	2.261398497	8.419470948	0.003712238	0.02554214
ENSOCUG00000001103	CASP1	caspase 1 	Source:HGNC Symbol;Acc:HGNC:1499	1.07902243	0.383954059	8.416852825	0.003717587	0.025571513
ENSOCUG00000016848				-1.152655029	0.681988849	8.415880688	0.003719576	0.025577757
ENSOCUG00000001545	BCDIN3D	BCDIN3 domain containing RNA methyltransferase 	Source:HGNC Symbol;Acc:HGNC:27050	0.476258095	3.751153114	8.411922005	0.003727684	0.025626066
ENSOCUG00000028155	SPATA3	spermatogenesis associated 3 	Source:HGNC Symbol;Acc:HGNC:17884	-2.07234479	-2.29077058	8.410177978	0.003731261	0.025643212
ENSOCUG00000000127	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1 	Source:HGNC Symbol;Acc:HGNC:4123	0.520598005	3.785087916	8.405080632	0.003741738	0.025702885
ENSOCUG00000025002				-1.286375295	-0.484484688	8.40489706	0.003742116	0.025702885
ENSOCUG00000013880	SORCS3	sortilin related VPS10 domain containing receptor 3 	Source:HGNC Symbol;Acc:HGNC:16699	-3.917617696	-2.780256745	8.40200921	0.003748065	0.025736279
ENSOCUG00000005149				0.435984067	4.014554137	8.398367241	0.003755582	0.025777009
ENSOCUG00000008184	ARL6IP5	ADP ribosylation factor like GTPase 6 interacting protein 5 	Source:HGNC Symbol;Acc:HGNC:16937	0.479559621	4.246291311	8.398080216	0.003756175	0.025777009
ENSOCUG00000025164				0.394848081	5.881825433	8.396984421	0.00375844	0.025785076
ENSOCUG00000011401	KANSL1	KAT8 regulatory NSL complex subunit 1 	Source:HGNC Symbol;Acc:HGNC:24565	0.572932435	3.836554456	8.395783657	0.003760923	0.025794638
ENSOCUG00000006102	USP36	ubiquitin specific peptidase 36 	Source:HGNC Symbol;Acc:HGNC:20062	0.495703418	3.522672842	8.394060652	0.00376449	0.02581162
ENSOCUG00000013924	OTUD7B	OTU deubiquitinase 7B 	Source:HGNC Symbol;Acc:HGNC:16683	0.708966531	3.633314172	8.39190318	0.003768961	0.02582735
ENSOCUG00000008928	SMU1	DNA replication regulator and spliceosomal factor 	Source:HGNC Symbol;Acc:HGNC:18247	0.382166807	5.920173149	8.391814544	0.003769145	0.02582735
ENSOCUG00000023035				-3.749937021	-2.668228205	8.391374234	0.003770058	0.02582735
ENSOCUG00000007350	TIMM9	translocase of inner mitochondrial membrane 9 	Source:HGNC Symbol;Acc:HGNC:11819	-0.668365991	3.255419176	8.39058995	0.003771685	0.02583102
ENSOCUG00000008802	SPX	spexin hormone 	Source:HGNC Symbol;Acc:HGNC:28139	-0.505454523	4.863629229	8.388729665	0.003775547	0.025847531
ENSOCUG00000024683	CGGBP1	CGG triplet repeat binding protein 1 	Source:HGNC Symbol;Acc:HGNC:1888	0.693257018	3.870681034	8.38837692	0.00377628	0.025847531
ENSOCUG00000017821	GATA3	GATA binding protein 3 	Source:HGNC Symbol;Acc:HGNC:4172	1.497935769	-0.679853833	8.38676073	0.003779639	0.025863045
ENSOCUG00000007420	TMIE	transmembrane inner ear 	Source:HGNC Symbol;Acc:HGNC:30800	-3.981018392	-3.004240299	8.380732682	0.003792195	0.025928962
ENSOCUG00000023825	SNCA	synuclein alpha 	Source:HGNC Symbol;Acc:HGNC:11138	-1.450631535	3.130950138	8.380489059	0.003792704	0.025928962
ENSOCUG00000027718	PRSS56	"protease, serine 56 "	Source:HGNC Symbol;Acc:HGNC:39433	-1.061583416	0.850229143	8.380160517	0.003793389	0.025928962
ENSOCUG00000008205	SEC11A	"SEC11 homolog A, signal peptidase complex subunit "	Source:HGNC Symbol;Acc:HGNC:17718	-0.522316877	5.824433097	8.380033665	0.003793654	0.025928962
ENSOCUG00000005749	RPLP0	ribosomal protein lateral stalk subunit P0 	Source:HGNC Symbol;Acc:HGNC:10371	-0.690163119	9.046810458	8.377093104	0.003799797	0.02596345
ENSOCUG00000008053				0.527859148	3.006998441	8.375881631	0.003802331	0.025973265
ENSOCUG00000019747				1.368554071	-0.227363232	8.371750831	0.003810983	0.026024857
ENSOCUG00000001861	XRN1	5'-3' exoribonuclease 1 	Source:HGNC Symbol;Acc:HGNC:30654	0.657161766	4.514171737	8.36950204	0.003815702	0.026049565
ENSOCUG00000006819				0.454311537	3.648383326	8.366255972	0.003822523	0.026088612
ENSOCUG00000012866	TEF	"TEF, PAR bZIP transcription factor "	Source:HGNC Symbol;Acc:HGNC:11722	-1.014414499	6.284313662	8.362635846	0.003830146	0.0261331
ENSOCUG00000015706	POLR1D	RNA polymerase I subunit D 	Source:HGNC Symbol;Acc:HGNC:20422	-0.687616147	5.313375627	8.362067633	0.003831344	0.026133739
ENSOCUG00000009500	TIMMDC1	translocase of inner mitochondrial membrane domain containing 1 	Source:HGNC Symbol;Acc:HGNC:1321	-0.51463175	4.535327412	8.359483075	0.003836797	0.026160737
ENSOCUG00000023066	STAT5A	signal transducer and activator of transcription 5A 	Source:HGNC Symbol;Acc:HGNC:11366	0.429212464	3.073035581	8.359144325	0.003837512	0.026160737
ENSOCUG00000003966				0.58707274	7.71621848	8.357460233	0.003841071	0.026177454
ENSOCUG00000002732				0.555547214	5.988133434	8.355390744	0.003845448	0.026199741
ENSOCUG00000006433	VCP	valosin containing protein 	Source:HGNC Symbol;Acc:HGNC:12666	0.512527695	7.773431645	8.35240261	0.003851777	0.02623531
ENSOCUG00000000573	NAE1	NEDD8 activating enzyme E1 subunit 1 	Source:HGNC Symbol;Acc:HGNC:621	-0.453213986	4.524617479	8.349398871	0.00385815	0.02626392
ENSOCUG00000000131	NXPE3	neurexophilin and PC-esterase domain family member 3 	Source:HGNC Symbol;Acc:HGNC:28238	-0.868699001	0.649147238	8.349376803	0.003858196	0.02626392
ENSOCUG00000026800				1.92931536	7.557478434	8.348631865	0.003859779	0.026267136
ENSOCUG00000009270	SYNPO	synaptopodin 	Source:HGNC Symbol;Acc:HGNC:30672	1.327236136	0.430128885	8.34114932	0.003875707	0.026363405
ENSOCUG00000003391	CCDC152	coiled-coil domain containing 152 	Source:HGNC Symbol;Acc:HGNC:34438	-0.713269441	5.118579133	8.340421151	0.003877261	0.026363405
ENSOCUG00000009628	FRYL	FRY like transcription coactivator 	Source:HGNC Symbol;Acc:HGNC:29127	0.521710204	4.217239103	8.340418687	0.003877266	0.026363405
ENSOCUG00000004923	BCR	"BCR, RhoGEF and GTPase activating protein "	Source:HGNC Symbol;Acc:HGNC:1014	0.575649804	3.643411153	8.338823645	0.003880672	0.026376334
ENSOCUG00000015897	ASF1A	anti-silencing function 1A histone chaperone 	Source:HGNC Symbol;Acc:HGNC:20995	-0.437444618	4.239140781	8.338484408	0.003881396	0.026376334
ENSOCUG00000007847	GLYCTK	glycerate kinase 	Source:HGNC Symbol;Acc:HGNC:24247	-0.694232134	8.067495647	8.337465529	0.003883574	0.026383555
ENSOCUG00000004252				-4.149061182	-0.693541594	8.334210459	0.003890538	0.026423286
ENSOCUG00000004154				-8.669243915	1.40124394	8.332932334	0.003893276	0.026434297
ENSOCUG00000016534	TMEM126A	transmembrane protein 126A 	Source:HGNC Symbol;Acc:HGNC:25382	-0.613345235	5.42294341	8.331750973	0.003895809	0.026443907
ENSOCUG00000001857	ZBTB10	zinc finger and BTB domain containing 10 	Source:HGNC Symbol;Acc:HGNC:30953	1.186154987	1.394741782	8.330168488	0.003899204	0.026459364
ENSOCUG00000019175				-1.78873801	-1.17298061	8.32923674	0.003901205	0.026465351
ENSOCUG00000012474	CDK4	cyclin dependent kinase 4 	Source:HGNC Symbol;Acc:HGNC:1773	-0.484326391	6.004544337	8.326477666	0.003907134	0.026497983
ENSOCUG00000022105				-1.554578613	-1.553695485	8.324939853	0.003910443	0.026512828
ENSOCUG00000004571	ZNF366	zinc finger protein 366 	Source:HGNC Symbol;Acc:HGNC:18316	0.799608793	2.266128696	8.323934673	0.003912608	0.026519906
ENSOCUG00000001191	LYRM1	LYR motif containing 1 	Source:HGNC Symbol;Acc:HGNC:25074	-0.567316782	4.646170022	8.320179575	0.003920704	0.026567178
ENSOCUG00000015479	POU2F1	POU class 2 homeobox 1 	Source:HGNC Symbol;Acc:HGNC:9212	1.237872787	-0.491797275	8.318483962	0.003924366	0.026573685
ENSOCUG00000003547	MRPS5	mitochondrial ribosomal protein S5 	Source:HGNC Symbol;Acc:HGNC:14498	-0.389561938	5.189021166	8.318344538	0.003924667	0.026573685
ENSOCUG00000003596	GDE1	glycerophosphodiester phosphodiesterase 1 	Source:HGNC Symbol;Acc:HGNC:29644	-0.750684409	1.320837835	8.318175354	0.003925033	0.026573685
ENSOCUG00000024446	ID2	"inhibitor of DNA binding 2, HLH protein "	Source:HGNC Symbol;Acc:HGNC:5361	-0.587549063	4.361839755	8.3174026	0.003926703	0.026576763
ENSOCUG00000023521	AIF1	allograft inflammatory factor 1 	Source:HGNC Symbol;Acc:HGNC:352	-0.86984174	4.654958108	8.316926128	0.003927733	0.026576763
ENSOCUG00000022194				-1.948067913	0.912567045	8.314828113	0.003932273	0.026599874
ENSOCUG00000000984	ESRRG	estrogen related receptor gamma 	Source:HGNC Symbol;Acc:HGNC:3474	1.132007925	-0.75188692	8.312272358	0.003937809	0.026629718
ENSOCUG00000008409	PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1 	Source:HGNC Symbol;Acc:HGNC:9385	-0.475048787	5.089613529	8.310406312	0.003941857	0.026649477
ENSOCUG00000008679				-1.415542573	-0.96535445	8.306560687	0.003950212	0.026698337
ENSOCUG00000015833	SAMSN1	"SAM domain, SH3 domain and nuclear localization signals 1 "	Source:HGNC Symbol;Acc:HGNC:10528	0.821964509	1.169871924	8.30393471	0.003955928	0.026729334
ENSOCUG00000004941	ZNF852	zinc finger protein 852 	Source:HGNC Symbol;Acc:HGNC:27713	-0.824097117	2.035597706	8.301704788	0.003960788	0.026747863
ENSOCUG00000005006	SFXN4	sideroflexin 4 	Source:HGNC Symbol;Acc:HGNC:16088	-0.418654715	3.707412451	8.301639593	0.00396093	0.026747863
ENSOCUG00000006872	EMILIN1	elastin microfibril interfacer 1 	Source:HGNC Symbol;Acc:HGNC:19880	0.531647676	5.531145015	8.296943377	0.003971186	0.026809471
ENSOCUG00000008968				-0.687569509	4.336029487	8.289868009	0.003986689	0.026901437
ENSOCUG00000005590	CBLB	Cbl proto-oncogene B 	Source:HGNC Symbol;Acc:HGNC:1542	-0.553329803	3.213044005	8.289688873	0.003987082	0.026901437
ENSOCUG00000027112				-0.848141335	7.581602363	8.289018005	0.003988555	0.026903708
ENSOCUG00000002186				-0.762137255	1.590326526	8.284287668	0.003998959	0.026959969
ENSOCUG00000014836	CFAP69	cilia and flagella associated protein 69 	Source:HGNC Symbol;Acc:HGNC:26107	-1.477126711	-1.454921771	8.284189948	0.003999174	0.026959969
ENSOCUG00000012841				-1.172397036	4.579905853	8.281749662	0.004004552	0.026988539
ENSOCUG00000009222	VIM	vimentin 	Source:HGNC Symbol;Acc:HGNC:12692	-0.530427768	7.007593224	8.280582789	0.004007127	0.026998201
ENSOCUG00000003743	KLHL21	kelch like family member 21 	Source:HGNC Symbol;Acc:HGNC:29041	-0.59369551	3.627291635	8.279966895	0.004008486	0.026999674
ENSOCUG00000000682	CCNK	cyclin K 	Source:HGNC Symbol;Acc:HGNC:1596	0.410614024	5.026641923	8.27102806	0.004028269	0.027125206
ENSOCUG00000017256	RPS25	ribosomal protein S25 	Source:HGNC Symbol;Acc:HGNC:10413	-0.752196996	8.80909301	8.268165172	0.004034626	0.027160285
ENSOCUG00000024728	FBXO6	F-box protein 6 	Source:HGNC Symbol;Acc:HGNC:13585	0.707897778	3.392331884	8.266987569	0.004037244	0.02717018
ENSOCUG00000022025				0.592607565	2.720597499	8.25564647	0.004062544	0.027332674
ENSOCUG00000026668				-0.526179485	4.589141089	8.253035245	0.004068392	0.027360203
ENSOCUG00000009441	DZIP1	DAZ interacting zinc finger protein 1 	Source:HGNC Symbol;Acc:HGNC:20908	-1.551205396	1.29321183	8.252787361	0.004068947	0.027360203
ENSOCUG00000017882	ANO3	anoctamin 3 	Source:HGNC Symbol;Acc:HGNC:14004	1.629862854	3.357142385	8.252126357	0.004070429	0.027362394
ENSOCUG00000001401	NCAPH2	non-SMC condensin II complex subunit H2 	Source:HGNC Symbol;Acc:HGNC:25071	-0.554873782	5.554325203	8.248757478	0.004077991	0.02740544
ENSOCUG00000016540	ACAA2	acetyl-CoA acyltransferase 2 	Source:HGNC Symbol;Acc:HGNC:83	-0.632658679	9.395905169	8.243112697	0.004090692	0.027482995
ENSOCUG00000006128				-1.880978331	-2.029443755	8.241564662	0.004094182	0.027498639
ENSOCUG00000023352				-3.986470178	1.946987447	8.240610155	0.004096336	0.027505298
ENSOCUG00000021122				1.348407757	-0.954559222	8.239813664	0.004098134	0.027509567
ENSOCUG00000022492				-0.613491745	5.05948858	8.236805041	0.004104933	0.027547392
ENSOCUG00000008284	CAMLG	calcium modulating ligand 	Source:HGNC Symbol;Acc:HGNC:1471	-0.471596826	3.559525238	8.235504415	0.004107875	0.027559326
ENSOCUG00000013968				-0.806794255	2.218604121	8.232961216	0.004113636	0.027590151
ENSOCUG00000002341	CAPG	"capping actin protein, gelsolin like "	Source:HGNC Symbol;Acc:HGNC:1474	-0.775565014	2.132452708	8.231449236	0.004117064	0.027605323
ENSOCUG00000000494	ARV1	"ARV1 homolog, fatty acid homeostasis modulator "	Source:HGNC Symbol;Acc:HGNC:29561	-0.668274531	4.168817181	8.228798999	0.004123081	0.027637835
ENSOCUG00000015664	TPH2	tryptophan hydroxylase 2 	Source:HGNC Symbol;Acc:HGNC:20692	-2.054291972	4.236213538	8.227834374	0.004125273	0.027644699
ENSOCUG00000017727				-0.72839094	1.974604816	8.227050771	0.004127054	0.02764881
ENSOCUG00000007050	RBM39	RNA binding motif protein 39 	Source:HGNC Symbol;Acc:HGNC:15923	0.390374675	7.226242058	8.226398915	0.004128537	0.027650917
ENSOCUG00000008134	CHN1	chimerin 1 	Source:HGNC Symbol;Acc:HGNC:1943	-1.091249082	0.662260747	8.222019764	0.004138511	0.02770988
ENSOCUG00000011464		claudin-1  	Source:RefSeq peptide;Acc:NP_001082785	-0.563618536	6.989608247	8.219838537	0.004143489	0.02773536
ENSOCUG00000013474	CACNA1D	calcium voltage-gated channel subunit alpha1 D 	Source:HGNC Symbol;Acc:HGNC:1391	-1.623110054	1.375177544	8.214200636	0.004156382	0.027813799
ENSOCUG00000029744				-1.194880414	4.146862131	8.212953351	0.00415924	0.027825057
ENSOCUG00000003406	TPK1	thiamin pyrophosphokinase 1 	Source:HGNC Symbol;Acc:HGNC:17358	0.640120123	3.865661872	8.210995378	0.00416373	0.027847227
ENSOCUG00000006370				-0.819621696	7.126786717	8.209232221	0.004167778	0.027866425
ENSOCUG00000004158	SLC22A5	solute carrier family 22 member 5 	Source:HGNC Symbol;Acc:HGNC:10969	0.662361369	5.486174142	8.208651197	0.004169113	0.027867477
ENSOCUG00000001565	MEA1	male-enhanced antigen 1 	Source:HGNC Symbol;Acc:HGNC:6986	-0.676069668	5.036715679	8.206650461	0.004173713	0.027890346
ENSOCUG00000021629	RASIP1	Ras interacting protein 1 	Source:HGNC Symbol;Acc:HGNC:24716	-0.699634099	3.633696013	8.202758447	0.004182675	0.027942347
ENSOCUG00000008126	LDLRAD1	low density lipoprotein receptor class A domain containing 1 	Source:HGNC Symbol;Acc:HGNC:32069	-2.86955789	-2.16245944	8.201070082	0.004186569	0.027960434
ENSOCUG00000000564	CPNE2	copine 2 	Source:HGNC Symbol;Acc:HGNC:2315	0.530825163	3.860776973	8.200560488	0.004187745	0.027960434
ENSOCUG00000012352	DCUN1D4	defective in cullin neddylation 1 domain containing 4 	Source:HGNC Symbol;Acc:HGNC:28998	0.700648047	2.929207534	8.199963471	0.004189123	0.027961748
ENSOCUG00000012142	RBM33	RNA binding motif protein 33 	Source:HGNC Symbol;Acc:HGNC:27223	0.932565494	4.359221063	8.198807459	0.004191793	0.027970634
ENSOCUG00000007765	PSAT1	phosphoserine aminotransferase 1 	Source:HGNC Symbol;Acc:HGNC:19129	-0.823857774	8.338412641	8.198363967	0.004192818	0.027970634
ENSOCUG00000019393				-0.851586891	0.718691426	8.197752724	0.004194231	0.027972175
ENSOCUG00000024543	HIST2H2BF	histone cluster 2 H2B family member f 	Source:HGNC Symbol;Acc:HGNC:24700	2.992675774	-2.477420779	8.190041485	0.004212096	0.028083409
ENSOCUG00000006321				0.659931886	7.754744254	8.189356433	0.004213687	0.028085036
ENSOCUG00000017057	SRPRA	SRP receptor alpha subunit 	Source:HGNC Symbol;Acc:HGNC:11307	0.515004645	8.018662596	8.188914597	0.004214713	0.028085036
ENSOCUG00000010755	PLCB4	phospholipase C beta 4 	Source:HGNC Symbol;Acc:HGNC:9059	-0.583150786	2.914661217	8.182465509	0.004229723	0.028175721
ENSOCUG00000002419	OGDH	oxoglutarate dehydrogenase 	Source:HGNC Symbol;Acc:HGNC:8124	0.504880306	6.512678171	8.182045346	0.004230703	0.028175721
ENSOCUG00000000688	FBXO27	F-box protein 27 	Source:HGNC Symbol;Acc:HGNC:18753	-0.952944649	1.94652866	8.181398317	0.004232212	0.028177844
ENSOCUG00000013813	IL33	interleukin 33 	Source:HGNC Symbol;Acc:HGNC:16028	1.455264115	-0.55937803	8.179952185	0.004235588	0.028192386
ENSOCUG00000001447	DOCK1	dedicator of cytokinesis 1 	Source:HGNC Symbol;Acc:HGNC:2987	0.466491673	4.842121361	8.175454507	0.004246103	0.028246496
